conglome,vivienda,hogar,result,nbi1,nbi2,nbi3,nbi4,nbi5
18769,103,11,1,0,0,0,0,0
18769,104,11,1,0,1,0,0,0
18769,105,11,1,0,0,1,0,0
18769,106,11,1,0,0,0,0,0
18771,33,11,1,0,1,1,0,1
18771,34,11,1,0,1,1,0,0
18771,36,11,1,1,0,1,0,0
18771,304,11,1,0,0,1,0,0
18771,305,11,1,0,0,0,0,0
18771,306,11,1,0,0,1,0,0
18771,307,11,1,0,0,1,0,0
18771,308,11,1,0,1,1,0,0
18772,9,11,1,0,1,1,0,0
18772,10,11,1,0,0,1,0,0
18772,11,11,1,0,1,1,0,0
18772,12,11,1,0,0,1,0,0
18772,137,11,1,0,0,1,0,0
18772,138,11,1,0,0,0,0,0
18772,139,11,1,0,0,0,0,0
18773,37,11,2,0,1,1,1,0
18773,39,11,1,0,1,1,0,0
18773,98,11,1,0,1,1,1,0
18773,99,11,1,0,1,1,1,0
18773,100,11,1,0,1,1,1,0
18773,101,11,1,0,1,1,1,0
18774,41,11,1,1,0,0,0,0
18774,42,11,1,0,0,0,0,0
18774,43,11,1,0,0,0,0,0
18774,44,11,1,0,0,0,0,0
18774,129,11,1,0,0,0,0,0
18774,130,11,1,0,0,0,0,0
18774,131,11,1,0,0,0,0,0
18774,132,11,1,0,0,1,0,0
18775,17,11,1,0,0,1,0,0
18775,18,11,2,0,0,0,0,0
18775,19,11,1,0,0,0,0,0
18775,20,11,1,0,0,0,0,0
18775,73,11,1,0,0,0,0,0
18775,74,11,1,0,0,0,0,0
18775,75,11,2,0,0,0,0,0
18775,76,11,1,0,0,0,0,0
18776,21,11,1,0,0,1,0,0
18776,37,11,1,0,1,0,0,0
18776,52,11,1,0,0,0,0,0
18776,68,11,1,0,0,1,0,0
18776,84,11,2,1,1,1,0,0
18776,100,11,1,0,0,0,0,0
18776,146,11,1,0,0,0,0,0
18777,173,11,1,0,0,1,0,0
18777,174,11,1,0,0,0,0,0
18777,175,11,1,0,0,1,0,0
18777,176,11,1,0,0,1,0,0
18777,361,11,1,0,0,1,0,0
18777,362,11,1,0,0,1,0,0
18777,363,11,1,0,1,1,0,0
18778,41,11,1,0,0,0,0,0
18778,42,11,1,0,0,0,0,0
18778,43,11,1,0,1,0,0,0
18778,44,11,1,0,0,0,0,0
18778,185,11,1,0,0,0,0,0
18778,186,11,1,0,0,1,0,0
18778,187,11,1,0,0,0,0,0
18778,188,11,2,0,0,0,0,1
18779,157,11,1,1,0,1,0,0
18779,365,11,1,0,0,0,0,0
18779,366,11,1,0,0,0,0,1
18779,367,11,1,0,0,0,0,0
18779,368,11,1,1,0,0,0,0
18779,369,11,1,0,0,0,0,0
18779,370,11,1,1,0,0,1,0
18780,10,11,1,0,1,1,0,0
18780,11,11,1,0,0,1,0,0
18780,13,11,1,0,0,1,0,0
18780,14,11,1,0,0,1,0,0
18780,44,11,1,0,0,1,0,0
18780,46,11,1,0,0,1,0,0
18780,47,11,1,0,0,1,0,0
18780,48,11,1,0,0,0,0,0
18781,10,11,2,0,0,0,0,0
18781,11,11,1,0,0,1,0,0
18781,12,11,1,1,0,0,0,0
18781,124,11,1,0,0,0,0,0
18781,125,11,1,0,0,0,0,0
18781,126,11,1,0,0,0,0,0
18781,127,11,2,0,0,1,0,0
18781,128,11,2,0,1,1,0,0
18782,5,11,1,0,0,0,0,0
18782,23,11,1,0,0,0,0,0
18782,41,11,2,0,0,0,0,0
18782,78,11,1,0,0,0,0,0
18782,97,11,1,0,0,0,0,0
18782,135,11,1,0,0,0,0,0
18782,152,11,1,0,0,0,0,0
18782,186,11,1,0,0,0,0,0
18783,7,11,1,0,0,0,0,0
18783,17,11,1,1,0,0,0,0
18783,29,11,1,0,0,0,0,0
18783,36,11,1,0,0,0,0,0
18783,58,11,1,0,0,0,0,0
18783,69,11,1,0,0,0,0,0
18783,89,11,2,0,0,0,0,0
18783,99,11,1,0,0,0,0,0
18784,17,11,1,1,0,0,0,0
18784,29,11,1,0,0,0,0,0
18784,40,11,1,0,0,0,0,0
18784,53,11,1,0,0,0,0,0
18784,65,11,1,0,0,0,0,0
18784,91,11,2,0,0,0,0,0
18785,2,11,1,0,0,0,0,0
18785,15,11,1,0,0,0,0,0
18785,54,11,1,0,0,0,0,0
18785,67,11,1,0,0,0,0,0
18785,79,11,1,0,0,0,0,0
18786,8,11,1,0,0,0,0,0
18786,53,11,1,1,1,0,0,0
18786,68,11,1,0,0,0,0,0
18786,83,11,1,0,0,0,0,0
18786,113,11,1,0,0,0,0,0
18786,128,11,1,0,0,0,0,0
18787,7,11,1,0,0,0,0,0
18787,40,11,1,0,0,0,0,0
18787,55,11,1,0,0,0,0,0
18787,71,11,1,0,1,0,0,0
18787,101,11,1,0,0,0,0,0
18787,144,11,1,0,0,0,0,0
18788,33,11,1,0,1,0,0,0
18788,53,11,2,0,0,0,0,0
18788,72,11,1,0,0,0,0,0
18788,91,11,1,0,0,0,0,0
18788,110,11,1,0,0,0,0,0
18788,170,11,1,0,0,0,0,0
18788,188,11,1,0,0,0,0,0
18789,16,11,1,0,0,0,0,0
18789,35,11,1,0,0,0,0,0
18789,54,11,1,0,0,0,0,0
18789,75,11,1,0,0,0,0,0
18789,94,11,1,0,0,1,1,0
18789,113,11,1,0,0,0,0,0
18789,171,11,1,1,0,0,0,0
18789,210,11,1,0,0,0,0,0
18790,5,11,1,1,0,0,0,0
18790,25,11,1,0,0,0,0,0
18790,65,11,2,0,0,0,0,0
18790,106,11,1,0,0,0,0,0
18790,127,11,1,0,0,0,0,0
18792,39,11,1,0,0,0,0,0
18792,59,11,1,0,0,0,0,0
18792,80,11,1,0,0,0,0,0
18792,102,11,1,1,0,0,0,0
18792,146,11,1,1,0,0,0,1
18792,165,11,1,0,0,0,0,0
18793,16,11,1,0,0,0,0,0
18793,66,11,1,0,0,0,0,0
18793,115,11,1,0,1,0,0,0
18793,140,11,1,0,0,0,0,0
18794,13,11,1,0,1,0,0,0
18794,66,11,1,1,0,0,0,0
18794,85,11,1,1,0,0,0,0
18794,99,11,1,0,0,0,0,0
18794,136,11,1,0,1,0,0,0
18794,153,11,1,0,0,0,0,0
18795,1,11,1,0,0,0,0,0
18795,16,11,1,0,0,0,0,0
18795,33,11,1,0,0,0,0,0
18795,48,11,1,0,0,0,0,0
18795,62,11,1,0,0,0,0,0
18795,78,11,1,0,0,0,0,0
18795,91,11,1,0,0,0,0,0
18795,139,11,1,0,0,0,0,0
18796,1,11,1,0,0,0,0,0
18796,17,11,2,0,0,0,0,0
18796,59,11,1,0,0,0,0,0
18796,82,11,1,0,0,0,0,0
18796,92,11,1,0,0,0,0,0
18796,114,11,1,0,0,0,0,0
18797,2,11,1,0,0,0,0,0
18797,15,11,1,0,0,0,0,0
18797,52,11,1,0,0,0,0,0
18797,77,11,1,0,0,0,0,0
18797,102,11,1,0,0,0,0,0
18798,11,11,1,0,0,0,0,0
18798,25,11,1,0,0,0,0,0
18798,72,11,1,0,0,0,0,0
18798,87,11,1,0,0,0,0,0
18798,117,11,1,0,0,0,0,0
18799,9,11,1,1,0,0,0,0
18799,17,11,2,0,0,0,0,0
18799,26,11,1,0,0,0,0,0
18799,35,11,1,0,0,0,0,0
18799,69,11,1,0,0,0,0,0
18800,15,11,1,0,0,0,0,0
18800,37,11,1,0,0,0,0,0
18800,125,11,1,0,0,0,0,0
18800,147,11,1,0,0,0,0,0
18800,169,11,1,0,0,0,0,0
18800,191,11,1,0,0,0,0,0
18802,6,11,1,0,0,0,0,0
18802,22,11,1,0,0,0,0,0
18802,50,11,1,0,0,0,0,0
18802,64,11,2,0,0,0,0,0
18802,80,11,1,0,1,0,0,0
18802,95,11,1,0,0,0,0,0
18807,10,11,1,0,0,0,0,0
18807,27,11,1,0,0,0,0,0
18807,44,11,2,0,0,0,0,0
18807,77,11,1,0,0,0,0,0
18807,94,11,1,0,0,0,0,0
18807,160,11,1,0,0,0,0,0
18812,28,11,2,0,0,0,0,0
18812,65,11,1,0,0,0,0,0
18812,84,11,1,1,0,0,0,0
18812,101,11,1,0,0,0,0,0
18812,139,11,1,0,0,0,0,0
18812,155,11,1,0,0,0,0,0
18812,174,11,1,0,0,0,0,0
18812,192,11,1,0,0,0,0,0
18813,27,11,1,0,0,0,0,0
18813,40,11,1,0,0,0,0,0
18813,52,11,2,0,0,0,0,0
18813,90,11,2,0,0,0,0,0
18813,102,11,2,0,0,0,0,0
18813,115,11,1,0,0,0,0,0
18814,36,11,2,0,0,0,0,0
18814,49,11,1,0,0,0,0,0
18814,71,11,1,0,0,0,0,0
18814,119,11,1,0,0,0,0,0
18814,135,11,1,0,0,0,0,0
18815,27,11,1,0,0,0,0,0
18815,32,11,1,0,1,0,0,0
18815,73,11,1,0,0,0,0,0
18815,82,11,1,0,0,0,0,0
18815,105,11,1,0,0,0,0,0
18816,4,11,2,0,0,0,0,0
18816,35,11,1,0,0,0,0,0
18816,52,11,1,0,0,0,0,0
18816,68,11,1,0,0,0,0,0
18816,85,11,1,0,0,0,0,0
18816,117,11,1,0,0,0,0,0
18816,133,11,1,0,0,0,0,0
18817,30,11,1,0,0,0,0,0
18817,44,11,1,0,0,0,0,0
18817,61,11,2,0,0,0,0,0
18817,105,11,1,0,0,0,0,0
18817,119,11,2,0,0,0,0,0
18818,3,11,1,0,0,0,0,0
18818,43,11,1,0,0,0,0,0
18818,81,11,1,0,0,0,0,0
18818,159,11,2,0,0,0,0,0
18819,42,11,1,1,0,0,0,0
18819,76,11,1,0,0,0,0,0
18819,92,11,1,0,0,0,0,0
18819,109,11,2,0,0,0,0,0
18819,126,11,1,0,0,0,0,0
18821,29,11,2,0,0,0,0,0
18821,57,11,1,0,0,0,0,0
18821,70,11,1,0,0,0,1,0
18821,85,11,1,0,0,0,0,0
18821,97,11,1,0,0,1,0,0
18821,111,11,1,0,0,0,0,0
18821,125,11,2,0,0,0,0,0
18821,138,11,1,0,0,0,0,0
18822,2,11,1,0,0,0,0,0
18822,17,11,1,0,0,0,0,0
18822,33,11,2,0,0,0,0,0
18822,76,11,1,0,0,0,0,0
18822,91,11,1,0,0,0,0,0
18822,106,11,1,0,0,0,0,0
18823,18,11,1,0,0,0,0,0
18823,40,11,2,0,0,0,0,0
18823,61,11,1,0,0,0,0,0
18823,105,11,1,0,0,0,0,0
18823,126,11,1,0,0,0,0,0
18823,169,11,1,0,0,0,0,0
18824,1,11,1,0,0,0,0,0
18824,13,11,1,0,0,0,0,0
18824,37,11,1,0,0,0,0,0
18824,49,11,1,0,0,0,0,0
18824,60,11,2,0,0,0,0,0
18824,96,11,1,0,0,0,0,0
18824,107,11,2,0,0,0,0,0
18824,118,11,1,0,0,0,0,0
18825,2,11,1,0,1,0,0,0
18825,15,11,1,1,0,0,0,0
18825,41,11,2,0,0,0,0,0
18825,54,11,1,0,0,0,0,0
18825,68,11,1,0,0,0,0,0
18825,81,11,1,0,0,0,0,0
18826,5,11,1,0,0,0,0,0
18826,37,11,1,0,0,0,0,0
18826,52,11,1,0,0,0,0,0
18826,68,11,1,0,0,0,0,0
18826,84,11,1,0,0,0,0,0
18826,100,11,1,0,0,0,0,0
18827,10,11,1,0,0,0,0,0
18827,23,11,1,0,1,0,0,0
18827,61,11,1,0,0,0,0,0
18827,73,11,1,1,0,0,0,0
18827,83,11,1,0,0,0,0,0
18827,97,11,1,0,0,0,0,0
18829,47,11,1,0,0,0,0,0
18829,59,11,1,0,0,0,0,0
18829,70,11,1,0,1,0,0,0
18829,84,11,1,0,0,0,0,0
18829,93,11,1,0,0,0,0,0
18829,105,11,1,0,0,0,0,0
18829,116,11,1,1,0,0,0,0
18830,9,11,1,0,0,0,0,0
18830,21,11,1,0,0,0,0,0
18830,32,11,1,0,0,0,0,0
18830,59,11,1,0,0,0,0,0
18830,71,11,1,0,0,0,0,0
18830,84,11,1,0,0,0,0,0
18831,5,11,1,0,0,0,0,0
18831,36,11,1,0,0,0,0,0
18831,68,11,1,0,0,0,0,0
18831,83,11,1,0,0,0,0,0
18831,115,11,1,0,0,0,0,0
18832,1,11,1,0,0,0,0,0
18832,10,11,1,0,0,0,0,0
18832,24,11,1,0,0,0,0,0
18832,35,11,1,1,0,0,0,1
18832,70,11,1,0,0,0,0,0
18833,26,11,1,0,0,0,0,0
18833,40,11,1,0,0,0,0,0
18833,53,11,1,0,0,0,0,0
18833,66,11,2,1,0,0,0,0
18833,92,11,1,0,0,0,0,0
18833,114,11,1,0,0,0,0,0
18834,17,11,1,0,0,0,0,0
18834,63,11,1,0,0,1,0,0
18834,83,11,1,0,0,1,0,0
18834,108,11,1,0,1,1,0,0
18834,131,11,1,0,0,1,0,0
18834,154,11,1,0,0,0,0,0
18835,22,11,1,0,0,0,0,0
18835,48,11,1,0,0,0,0,0
18835,173,11,1,0,0,0,0,0
18835,201,11,1,0,0,0,0,0
18835,229,11,1,0,0,0,0,0
18836,9,11,1,0,0,0,0,0
18836,22,11,1,0,0,0,0,0
18836,34,11,1,0,0,0,0,0
18836,49,11,1,0,0,0,0,0
18836,62,11,1,0,1,0,0,0
18836,67,11,1,0,0,0,0,0
18837,7,11,1,0,0,0,0,0
18837,20,11,1,0,0,0,0,0
18837,49,11,1,1,0,0,0,0
18837,63,11,1,0,0,0,0,0
18837,94,11,1,0,0,0,0,0
18837,104,11,1,0,0,0,0,0
18838,155,11,1,0,1,0,0,0
18838,164,11,1,0,0,0,0,0
18838,180,11,1,0,0,0,0,0
18838,191,11,1,0,0,0,0,0
18838,204,11,1,0,1,0,0,0
18838,223,11,1,0,0,0,0,0
18839,7,11,1,0,0,0,0,0
18839,23,11,1,1,0,0,0,0
18839,39,11,1,0,0,0,0,0
18839,70,11,1,1,0,0,0,0
18839,83,11,1,1,0,0,0,0
18839,98,11,1,0,0,0,0,0
18840,19,11,1,0,0,0,0,0
18840,36,11,1,0,0,0,0,0
18840,53,11,1,0,0,0,0,0
18840,68,11,1,0,0,0,0,0
18840,117,11,1,0,0,0,0,0
18841,32,11,1,0,0,0,0,0
18841,48,11,1,0,0,0,0,0
18841,68,11,1,0,1,0,0,0
18841,81,11,1,0,0,0,0,0
18841,97,11,1,0,0,0,0,0
18841,110,11,1,0,0,0,1,0
18842,15,11,2,0,0,0,0,0
18842,41,11,1,1,0,0,0,0
18842,54,11,1,0,1,0,0,0
18842,79,11,1,0,0,0,0,0
18842,92,11,1,0,0,0,0,0
18843,31,11,1,0,0,0,0,0
18843,51,11,1,1,0,0,0,0
18843,67,11,1,0,0,1,0,0
18843,84,11,1,1,0,0,0,0
18843,100,11,1,0,0,0,0,0
18843,134,11,1,0,0,0,0,0
18844,13,11,1,1,0,0,0,0
18844,23,11,2,0,1,0,0,0
18844,46,11,1,0,0,0,0,0
18844,68,11,1,0,0,0,0,0
18844,80,11,1,0,0,0,0,0
18844,89,11,2,0,0,0,0,0
18849,19,11,1,0,0,0,0,0
18849,50,11,1,1,0,0,0,0
18849,95,11,1,0,0,0,0,0
18849,111,11,2,0,0,0,0,0
18849,126,12,1,0,0,0,0,0
18849,126,22,1,0,0,0,0,0
18850,19,11,1,0,1,1,0,0
18850,33,11,1,0,0,1,0,0
18850,47,11,1,0,0,0,0,0
18850,61,11,1,0,0,0,0,0
18850,86,11,1,0,0,0,0,0
18850,102,11,2,0,0,0,0,0
18851,6,11,2,0,0,0,0,0
18851,24,11,1,0,0,0,0,0
18851,85,11,2,0,0,0,0,0
18851,124,11,1,0,0,0,0,1
18851,148,11,1,0,1,0,0,0
18852,18,11,1,0,0,0,0,0
18852,84,11,1,0,0,0,0,0
18852,106,11,1,0,0,1,0,0
18852,128,11,1,0,0,0,0,0
18852,150,11,1,0,0,0,0,0
18853,4,11,1,0,0,0,0,0
18853,43,11,1,0,0,0,0,0
18853,63,11,1,0,0,0,0,0
18853,80,11,1,1,0,0,0,0
18853,97,11,1,0,0,0,0,0
18853,113,11,1,0,0,0,0,0
18855,34,11,1,0,1,0,0,0
18855,74,11,1,0,0,0,0,0
18855,93,11,1,0,0,0,0,0
18855,133,11,1,0,1,0,0,0
18855,151,11,1,0,0,0,0,0
18855,171,11,1,0,0,0,0,0
18856,14,11,1,0,0,0,0,0
18856,29,11,1,0,0,0,0,0
18856,45,11,2,1,0,0,0,0
18856,61,11,2,0,1,0,0,0
18856,91,11,1,0,0,0,0,0
18856,106,11,1,0,0,0,0,0
18857,4,11,1,1,0,0,0,0
18857,18,11,2,0,1,0,0,0
18857,46,11,1,0,0,0,0,0
18857,60,11,1,0,0,0,0,0
18857,73,11,1,0,0,0,0,0
18857,87,11,1,0,0,0,0,0
18858,25,11,2,0,0,0,0,0
18858,39,11,1,0,0,0,0,0
18858,51,11,1,0,0,0,0,0
18858,64,11,1,0,0,0,0,0
18858,105,11,1,0,0,0,0,0
18858,114,11,1,0,0,0,0,0
18859,7,11,2,0,0,0,0,0
18859,24,11,1,0,0,0,0,0
18859,63,11,1,0,0,0,0,0
18859,103,11,1,0,0,0,0,0
18859,121,11,2,0,0,0,0,0
18859,160,11,1,0,0,1,1,0
18860,27,11,1,0,0,0,0,0
18860,54,11,1,0,0,1,0,0
18860,68,11,1,0,0,0,0,0
18860,82,11,1,0,0,0,0,0
18860,109,11,1,1,0,0,0,0
18860,118,11,1,1,0,0,0,0
18861,9,11,1,0,0,0,0,0
18861,10,11,1,0,0,0,0,0
18861,11,11,1,0,0,0,0,0
18861,12,11,1,0,1,0,0,0
18861,228,11,1,0,0,0,0,0
18861,229,11,1,1,0,1,0,0
18861,230,11,1,0,0,0,0,0
18861,231,11,1,1,0,1,0,0
18862,71,11,1,0,0,1,0,0
18862,74,11,1,0,0,1,0,0
18862,75,11,1,0,0,1,0,0
18862,76,11,1,0,0,1,0,0
18862,77,11,1,1,0,0,0,0
18862,78,11,1,0,0,1,0,0
18862,79,11,1,0,0,1,0,0
18862,80,11,1,0,0,1,0,0
18863,5,11,1,1,0,0,0,0
18863,34,11,1,0,0,1,0,0
18863,44,11,1,1,0,0,0,0
18863,63,11,1,0,0,0,0,0
18863,74,11,1,0,0,0,0,0
18863,92,11,1,0,0,0,0,0
18863,101,11,1,0,0,1,0,0
18863,109,11,1,0,0,0,0,0
18864,85,11,1,0,0,0,0,0
18864,86,11,1,0,0,0,0,0
18864,87,11,1,0,1,1,0,0
18864,88,11,1,0,1,0,0,0
18864,174,11,1,0,0,0,0,0
18864,175,11,1,1,0,0,0,0
18864,181,11,1,0,0,1,0,0
18864,182,11,1,1,0,1,0,0
18865,2,11,1,0,0,0,0,0
18865,4,11,1,0,0,0,0,0
18865,6,11,1,0,0,0,0,0
18865,30,11,1,0,0,0,0,0
18865,31,11,1,0,0,0,0,0
18865,32,11,1,1,0,0,0,0
18865,38,11,1,0,0,0,0,0
18865,39,11,1,0,0,0,0,0
18866,53,11,1,0,0,0,0,0
18866,55,11,1,0,0,0,0,0
18866,56,11,1,0,0,0,0,0
18866,169,11,1,0,0,0,0,0
18866,171,11,1,0,0,0,0,0
18866,172,11,1,0,1,0,0,0
18866,179,11,1,0,0,0,0,0
18866,182,11,1,0,0,0,0,0
18867,1,11,1,0,0,0,0,0
18867,2,11,1,0,0,0,0,0
18867,3,11,1,0,0,1,0,0
18867,13,11,1,0,0,1,0,0
18867,14,11,1,0,0,0,0,0
18867,15,11,1,0,0,0,0,0
18867,16,11,1,0,0,0,0,0
18867,32,11,1,0,0,0,0,0
18868,165,11,1,0,1,1,0,0
18868,166,11,1,0,0,1,0,0
18868,167,11,1,0,0,0,0,0
18868,168,11,1,0,1,1,0,0
18868,341,11,1,0,0,0,0,0
18868,342,11,2,0,0,0,0,0
18868,343,11,1,0,0,0,0,0
18868,344,11,1,1,0,1,0,0
18869,25,11,1,1,0,0,0,0
18869,26,11,1,0,0,0,0,0
18869,27,11,1,1,1,0,0,0
18869,28,11,1,1,0,0,0,0
18869,100,11,1,0,0,0,0,0
18869,101,11,1,0,0,0,0,0
18869,102,11,1,1,0,1,0,0
18869,103,11,2,0,0,0,0,0
18874,141,11,1,0,0,0,0,0
18874,146,11,1,1,0,0,0,0
18874,148,11,1,0,0,0,0,1
18874,155,11,1,1,0,0,0,0
18874,160,11,1,1,0,0,0,0
18875,21,11,2,0,1,0,0,0
18875,22,11,1,0,0,0,0,0
18875,23,11,1,0,0,0,0,0
18875,77,11,1,0,0,0,0,0
18875,78,11,1,0,0,0,0,0
18875,79,11,1,0,0,0,0,0
18875,80,11,1,0,0,0,0,0
18875,81,11,1,0,0,0,0,0
18876,18,11,1,0,1,1,0,0
18876,44,11,1,1,1,0,0,0
18876,67,11,1,0,0,0,0,0
18876,80,11,1,0,1,0,0,0
18876,105,11,1,0,0,1,0,0
18877,42,11,1,0,0,1,0,0
18877,43,11,2,0,0,0,0,0
18877,44,11,1,0,0,0,0,0
18877,116,11,1,1,0,0,0,0
18877,117,11,1,0,0,0,0,0
18877,118,11,1,0,0,0,0,0
18877,119,12,1,0,0,0,0,0
18877,119,22,1,0,0,0,0,0
18877,120,11,1,0,0,0,0,0
18878,13,11,1,0,0,0,0,0
18878,16,11,1,0,0,0,0,0
18878,76,11,1,0,0,0,0,0
18878,77,11,1,0,0,0,0,0
18878,79,11,1,0,0,0,0,0
18878,81,11,1,1,0,0,0,0
18878,82,11,1,1,0,0,0,0
18878,83,11,1,1,1,0,0,0
18879,26,11,1,1,0,0,0,0
18879,29,11,1,0,0,0,0,0
18879,30,11,1,0,0,0,0,0
18879,64,11,1,0,0,0,0,0
18879,65,11,1,0,0,0,0,0
18879,66,11,1,0,0,0,0,0
18879,67,11,1,0,0,0,0,0
18879,68,11,1,0,0,0,0,0
18880,14,11,1,0,0,0,0,0
18880,24,11,1,0,0,0,0,0
18880,34,11,2,0,0,0,0,0
18880,54,11,1,0,0,0,0,0
18880,74,11,1,0,0,0,0,0
18880,84,11,1,0,0,0,0,0
18880,94,11,1,0,0,0,0,0
18880,104,11,1,0,0,1,0,0
18881,19,11,1,0,1,1,0,0
18881,131,11,1,0,0,0,0,0
18881,133,11,1,0,0,0,0,0
18881,134,11,1,0,0,0,0,0
18881,135,11,1,0,1,0,0,0
18881,136,11,1,0,0,0,0,0
18881,138,11,1,0,0,1,0,0
18881,140,11,1,0,0,0,0,0
18882,2,11,1,0,0,0,0,0
18882,3,11,1,0,0,0,0,0
18882,43,11,2,0,0,0,0,0
18882,44,11,1,0,0,0,0,0
18882,45,11,1,1,0,0,0,0
18882,46,11,1,0,0,0,0,0
18882,48,11,1,0,0,1,0,0
18882,49,11,1,0,0,0,0,0
18883,12,11,1,0,0,0,0,0
18883,29,11,1,0,0,0,0,0
18883,46,11,1,0,0,0,0,0
18883,62,11,1,0,0,0,0,0
18883,95,11,1,0,0,0,0,0
18883,109,11,2,0,0,0,0,0
18883,138,11,2,0,0,0,0,0
18883,153,11,1,0,0,0,0,0
18884,4,11,1,0,0,0,0,0
18884,18,11,1,0,0,0,0,0
18884,48,11,1,0,0,0,0,0
18884,61,11,1,0,0,0,0,0
18884,72,11,1,0,0,0,0,0
18884,85,11,1,1,0,0,0,0
18885,5,11,2,0,0,0,0,0
18885,19,11,1,0,0,0,0,0
18885,51,11,1,1,0,0,0,0
18885,67,11,2,0,0,0,0,0
18885,83,11,1,0,0,0,0,0
18885,99,11,1,0,0,0,0,0
18886,3,11,1,0,0,0,0,0
18886,21,11,1,0,0,0,0,0
18886,54,11,1,0,0,0,0,0
18886,71,11,1,0,0,0,0,0
18886,89,11,1,0,0,0,0,0
18886,123,11,1,0,0,0,0,0
18887,22,11,1,1,0,0,0,0
18887,86,11,1,0,0,0,0,0
18887,108,11,1,0,0,0,0,0
18887,150,11,2,1,0,0,0,0
18887,169,11,1,1,0,0,0,0
18887,188,11,1,0,0,0,0,0
18888,26,11,1,0,0,0,0,0
18888,59,11,1,0,0,0,0,0
18888,75,11,1,0,0,0,0,0
18888,91,11,1,0,0,0,0,0
18888,106,11,1,0,0,0,0,0
18888,137,11,1,0,0,0,0,0
18888,152,11,1,0,0,0,0,0
18889,3,11,1,0,0,0,0,0
18889,25,11,1,0,0,0,0,0
18889,67,11,1,1,0,0,0,0
18889,89,11,1,0,0,0,0,0
18889,110,11,1,0,0,0,0,0
18889,132,11,1,0,0,0,0,0
18890,46,11,1,0,0,0,0,0
18890,62,11,1,0,0,0,0,0
18890,79,11,1,0,0,0,0,0
18890,113,11,1,0,0,0,0,0
18890,130,11,1,0,0,0,0,0
18890,146,11,1,0,0,0,0,0
18891,43,11,1,0,0,0,0,0
18891,58,11,1,0,0,0,0,0
18891,74,11,2,0,0,0,0,0
18891,105,11,1,0,0,0,0,0
18891,119,11,1,0,0,0,0,0
18891,135,11,1,0,0,0,0,0
18891,148,11,1,0,0,0,0,0
18891,165,11,1,0,0,0,0,0
18892,27,11,1,1,0,1,0,0
18892,69,11,1,1,0,1,0,0
18892,89,11,1,1,0,0,0,0
18892,107,11,1,1,0,0,0,0
18892,125,11,1,0,0,0,0,0
18892,161,11,1,1,0,0,0,0
18893,5,11,1,0,0,0,0,0
18893,17,11,1,0,0,0,0,0
18893,53,11,2,0,0,0,0,0
18893,65,11,1,0,0,0,0,0
18893,89,11,2,0,1,0,0,0
18893,100,11,1,0,0,0,0,0
18894,4,11,1,0,0,0,0,0
18894,28,11,2,0,0,0,0,0
18894,40,11,1,0,0,0,0,0
18894,52,11,1,0,0,0,0,0
18894,87,11,1,0,0,0,0,0
18894,98,11,1,0,0,0,0,0
18895,3,11,1,0,0,0,0,0
18895,17,11,1,0,0,0,0,0
18895,44,11,1,0,0,0,0,0
18895,58,11,1,0,0,0,0,0
18895,71,11,1,0,0,0,0,0
18895,85,11,1,0,0,0,0,0
18896,3,11,1,0,0,0,0,0
18896,27,11,1,0,0,0,0,0
18896,40,11,2,0,0,0,0,0
18896,51,11,1,0,0,0,0,0
18896,63,11,1,0,0,0,0,0
18897,6,11,1,0,0,0,0,0
18897,23,11,1,0,0,0,0,0
18897,37,11,1,0,0,0,0,0
18897,48,11,2,0,0,0,0,0
18897,80,11,1,0,0,0,0,0
18897,98,11,2,1,0,0,0,0
18898,4,11,1,0,0,0,0,0
18898,37,11,1,0,0,0,0,0
18898,59,11,1,0,0,0,0,0
18898,70,11,1,0,0,0,0,0
18898,81,11,2,0,0,0,0,0
18899,6,11,1,0,0,0,0,0
18899,28,11,1,0,0,0,0,0
18899,39,11,1,0,0,0,0,0
18899,50,11,1,0,0,0,0,0
18899,72,11,1,0,0,0,0,0
18900,32,11,2,0,1,0,0,0
18900,50,11,1,0,0,0,0,0
18900,84,11,1,0,0,0,0,0
18900,100,11,1,0,0,0,0,0
18900,134,11,1,0,0,0,0,0
18900,151,11,1,0,0,0,0,0
18901,17,11,1,0,0,0,0,0
18901,53,11,1,0,0,0,0,0
18901,71,11,1,0,0,0,0,0
18901,105,11,2,0,0,0,0,0
18901,120,11,1,0,0,0,0,0
18901,135,11,1,1,0,0,0,0
18902,2,11,1,0,0,0,0,0
18902,20,11,1,0,0,0,0,0
18902,37,11,1,0,0,0,0,0
18902,54,11,1,0,0,0,0,0
18902,91,11,1,0,0,0,0,0
18902,108,11,1,0,0,0,0,0
18903,3,11,2,0,0,0,0,0
18903,15,11,2,0,0,0,0,0
18903,29,11,2,0,0,0,0,0
18903,55,11,1,1,0,0,0,0
18903,68,11,1,0,0,0,0,0
18903,82,11,1,0,0,0,0,0
18903,108,11,1,0,0,0,0,0
18903,121,11,1,0,0,0,0,0
18904,6,11,1,0,0,0,0,0
18904,20,11,1,0,0,0,0,0
18904,49,11,1,0,0,0,0,0
18904,78,11,1,0,0,0,0,0
18904,92,11,1,0,0,0,0,0
18904,107,11,1,0,0,0,0,0
18904,121,11,1,0,0,0,0,0
18905,32,11,1,0,0,0,0,0
18905,47,11,1,0,0,0,0,0
18905,65,11,1,0,0,0,0,0
