conglome,vivienda,hogar,mieperho,percepho,pobreza,gashog2d,inghog2d,ubigeo,dependientes,ingreso_prom_perceptor,diferencia_ingreso_gasto,pobreza_etiqueta,pobreza_binaria,result,nbi1,nbi2,nbi3,nbi4,nbi5
16928,125,11,5,3,3,44186.88671875,48612.625,110101,2,1350.3506944444443,4425.73828125,not poor,not poor,1,0,0,0,0,0
16928,157,11,5,2,3,37151.3359375,38481.1875,110101,3,1603.3828125,1329.8515625,not poor,not poor,1,0,0,0,0,0
16938,13,11,6,4,3,65390.4140625,95823.875,110507,2,1996.3307291666667,30433.4609375,not poor,not poor,1,0,0,0,0,0
16938,25,11,2,2,3,31006.94921875,23728.12890625,110507,0,988.6720377604166,-7278.8203125,not poor,not poor,1,0,0,0,0,0
16938,45,11,3,2,3,48289.265625,46067.16015625,110507,1,1919.4650065104167,-2222.10546875,not poor,not poor,1,0,0,0,0,0
16938,55,11,3,1,3,43960.48828125,44310.77734375,110507,2,3692.5647786458335,350.2890625,not poor,not poor,1,0,0,0,0,0
16938,66,11,1,1,3,18701.939453125,39973.30859375,110507,0,3331.1090494791665,21271.369140625,not poor,not poor,1,0,0,0,0,0
16938,77,11,3,1,3,29194.083984375,19617.8828125,110507,2,1634.8235677083333,-9576.201171875,not poor,not poor,1,0,0,0,0,0
16953,4,11,3,1,3,25504.48046875,24114.8515625,110103,2,2009.5709635416667,-1389.62890625,not poor,not poor,1,0,0,0,0,0
16953,47,11,4,3,3,30392.109375,29719.69921875,110103,1,825.5472005208334,-672.41015625,not poor,not poor,1,0,0,0,0,0
16953,61,11,2,2,3,24312.802734375,35635.7890625,110103,0,1484.8245442708333,11322.986328125,not poor,not poor,1,0,0,0,0,0
16953,76,11,1,1,3,19023.6796875,19223.203125,110103,0,1601.93359375,199.5234375,not poor,not poor,1,0,0,0,0,0
16953,90,11,2,1,3,29387.666015625,26030.45703125,110103,1,2169.2047526041665,-3357.208984375,not poor,not poor,1,0,0,0,0,0
16964,3,11,4,2,2,21056.763671875,23621.974609375,110207,2,984.2489420572916,2565.2109375,not extreme poor,poor,1,0,0,0,0,0
16964,20,11,1,1,3,18697.35546875,23717.234375,110207,0,1976.4361979166667,5019.87890625,not poor,not poor,1,0,0,0,0,0
16964,25,11,3,2,3,32050.578125,40681.6875,110207,1,1695.0703125,8631.109375,not poor,not poor,1,0,0,0,0,0
16964,33,11,4,2,3,23867.337890625,21435.375,110207,2,893.140625,-2431.962890625,not poor,not poor,1,0,0,0,0,0
16964,39,11,1,1,3,7603.58349609375,7413.744140625,110207,0,617.81201171875,-189.83935546875,not poor,not poor,1,0,0,0,0,0
16964,51,11,1,1,3,18226.703125,66630.0,110207,0,5552.5,48403.296875,not poor,not poor,1,0,0,0,0,0
16968,6,11,4,1,3,32628.0625,42639.859375,110112,3,3553.3216145833335,10011.796875,not poor,not poor,1,0,0,0,0,0
16968,12,11,3,1,3,36580.109375,37089.49609375,110112,2,3090.7913411458335,509.38671875,not poor,not poor,1,0,0,0,0,0
16968,32,11,4,1,3,42306.9140625,46755.01953125,110112,3,3896.2516276041665,4448.10546875,not poor,not poor,1,0,0,0,0,0
16968,38,11,3,1,3,46492.37109375,28533.666015625,110112,2,2377.8055013020835,-17958.705078125,not poor,not poor,1,0,0,0,0,0
16968,45,11,1,1,3,10859.927734375,14043.720703125,110112,0,1170.31005859375,3183.79296875,not poor,not poor,1,0,0,0,0,0
16968,51,11,4,2,3,77780.3125,162737.453125,110112,2,6780.727213541667,84957.140625,not poor,not poor,1,0,0,0,0,0
16980,2,11,3,2,3,47158.50390625,49361.1171875,110110,1,2056.7132161458335,2202.61328125,not poor,not poor,1,0,0,0,0,0
16980,33,11,5,2,3,38430.8515625,45941.07421875,110110,3,1914.21142578125,7510.22265625,not poor,not poor,2,0,0,0,0,0
16980,45,11,2,2,3,38187.80859375,43336.234375,110110,0,1805.6764322916667,5148.42578125,not poor,not poor,1,0,0,0,0,0
16980,62,11,7,5,3,79507.8671875,84963.265625,110110,2,1416.0544270833334,5455.3984375,not poor,not poor,1,0,0,0,0,0
16980,77,11,3,3,3,41840.0,49849.85546875,110110,0,1384.7182074652778,8009.85546875,not poor,not poor,1,0,0,0,0,0
16980,122,11,2,2,3,29742.490234375,37944.12109375,110110,0,1581.0050455729167,8201.630859375,not poor,not poor,1,0,0,0,0,0
17023,1,11,3,3,3,36523.98828125,77765.8046875,110201,0,2160.1612413194443,41241.81640625,not poor,not poor,1,0,0,0,0,0
17023,42,11,2,2,3,35961.16796875,33017.2109375,110201,0,1375.7171223958333,-2943.95703125,not poor,not poor,1,0,0,0,0,0
17023,58,11,1,1,3,17687.4453125,26459.6953125,110201,0,2204.974609375,8772.25,not poor,not poor,1,0,0,0,0,0
17037,22,11,1,1,3,11503.1845703125,12595.9755859375,110210,0,1049.6646321614583,1092.791015625,not poor,not poor,1,0,0,0,0,0
17037,44,11,2,2,3,25824.46875,24038.861328125,110210,0,1001.6192220052084,-1785.607421875,not poor,not poor,1,0,0,0,0,0
17037,88,11,1,1,3,14176.97265625,16390.71875,110210,0,1365.8932291666667,2213.74609375,not poor,not poor,1,0,0,0,0,0
17037,111,11,2,2,3,27240.3203125,31492.4296875,110210,0,1312.1845703125,4252.109375,not poor,not poor,1,0,0,0,0,0
17037,156,11,4,2,3,36754.890625,40250.09375,110210,2,1677.0872395833333,3495.203125,not poor,not poor,1,0,1,0,0,0
17052,16,11,3,1,3,48133.33984375,51622.19921875,110108,2,4301.849934895833,3488.859375,not poor,not poor,1,0,0,0,0,0
17052,55,11,7,4,3,42518.6171875,43457.21875,110108,3,905.3587239583334,938.6015625,not poor,not poor,1,0,0,0,0,0
17052,95,11,3,2,3,30050.341796875,30156.4296875,110108,1,1256.5179036458333,106.087890625,not poor,not poor,1,0,0,0,0,0
17052,115,11,3,2,3,43635.8046875,42478.8125,110108,1,1769.9505208333333,-1156.9921875,not poor,not poor,1,0,0,0,0,0
17052,135,11,2,2,3,20396.498046875,21091.97265625,110108,0,878.8321940104166,695.474609375,not poor,not poor,1,0,0,0,0,0
17052,173,11,3,1,3,31566.181640625,34674.49609375,110108,2,2889.5413411458335,3108.314453125,not poor,not poor,1,0,0,0,0,0
17062,8,11,2,2,3,27634.921875,23337.75,110501,0,972.40625,-4297.171875,not poor,not poor,1,0,0,0,0,0
17062,37,11,3,2,3,28269.791015625,33647.54296875,110501,1,1401.98095703125,5377.751953125,not poor,not poor,1,1,0,0,0,0
17062,51,11,2,2,3,22975.181640625,23674.734375,110501,0,986.447265625,699.552734375,not poor,not poor,1,0,0,0,0,0
17062,80,11,2,1,3,25560.677734375,30166.26953125,110501,1,2513.8557942708335,4605.591796875,not poor,not poor,1,0,0,0,0,0
17062,94,11,3,2,3,42712.33203125,64830.1796875,110501,1,2701.2574869791665,22117.84765625,not poor,not poor,1,1,0,0,0,0
17062,108,11,6,1,3,42414.04296875,45712.7890625,110501,5,3809.3990885416665,3298.74609375,not poor,not poor,1,0,0,0,0,0
17070,105,11,1,1,3,14091.658203125,13446.92578125,110506,0,1120.5771484375,-644.732421875,not poor,not poor,1,0,0,1,0,0
17070,106,11,2,1,3,22645.419921875,21757.185546875,110506,1,1813.0987955729167,-888.234375,not poor,not poor,1,0,0,0,0,0
17070,107,11,1,1,3,12659.60546875,17103.22265625,110506,0,1425.2685546875,4443.6171875,not poor,not poor,1,0,0,0,0,0
17070,108,11,5,2,3,34111.1953125,30896.421875,110506,3,1287.3509114583333,-3214.7734375,not poor,not poor,1,0,0,0,0,0
17070,417,11,7,4,3,64332.62890625,80669.5625,110506,3,1680.6158854166667,16336.93359375,not poor,not poor,1,0,0,0,0,0
17070,418,11,2,2,3,26980.1796875,38273.67578125,110506,0,1594.7364908854167,11293.49609375,not poor,not poor,1,0,0,0,0,0
17070,419,11,5,3,3,29908.06640625,45169.078125,110506,2,1254.6966145833333,15261.01171875,not poor,not poor,1,0,0,0,0,0
17070,420,11,2,1,3,13384.34375,16717.248046875,110506,1,1393.10400390625,3332.904296875,not poor,not poor,1,0,0,0,0,0
17086,21,11,2,2,3,22656.017578125,28374.62890625,110114,0,1182.2762044270833,5718.611328125,not poor,not poor,1,0,0,0,0,0
17086,22,11,2,2,3,24913.466796875,24514.65234375,110114,0,1021.44384765625,-398.814453125,not poor,not poor,1,0,0,0,0,0
17086,24,11,1,1,3,8134.13916015625,8321.76953125,110114,0,693.4807942708334,187.63037109375,not poor,not poor,1,0,0,0,0,0
17086,78,11,1,1,3,15765.7822265625,23788.677734375,110114,0,1982.3898111979167,8022.8955078125,not poor,not poor,1,0,0,0,0,0
17086,79,11,3,3,3,39863.65625,52259.09765625,110114,0,1451.6416015625,12395.44140625,not poor,not poor,1,0,0,0,0,0
17086,80,11,1,1,3,26226.181640625,26996.78515625,110114,0,2249.7320963541665,770.603515625,not poor,not poor,1,0,0,0,0,0
17100,26,11,3,2,3,13801.5751953125,14174.45703125,120107,1,590.6023763020834,372.8818359375,not poor,not poor,1,0,0,0,0,0
17100,55,11,1,1,3,8837.3837890625,9862.5859375,120107,0,821.8821614583334,1025.2021484375,not poor,not poor,1,0,0,0,0,0
17100,70,11,2,2,3,14692.0849609375,20860.98828125,120107,0,869.2078450520834,6168.9033203125,not poor,not poor,1,0,0,0,0,0
17100,84,11,2,1,3,11889.26171875,13366.6044921875,120107,1,1113.8837076822917,1477.3427734375,not poor,not poor,1,0,0,0,0,0
17100,99,11,3,3,3,22899.61328125,32522.736328125,120107,0,903.4093424479166,9623.123046875,not poor,not poor,1,0,0,0,0,0
17100,112,11,6,6,3,43503.20703125,58318.3046875,120107,0,809.9764539930555,14815.09765625,not poor,not poor,1,0,0,0,0,0
17104,1,11,3,3,3,14665.1171875,22789.42578125,120101,0,633.0396050347222,8124.30859375,not poor,not poor,1,0,0,0,0,0
17104,14,11,2,2,2,6840.55224609375,14592.26953125,120101,0,608.01123046875,7751.71728515625,not extreme poor,poor,1,0,0,0,0,0
17104,30,11,4,2,3,33964.9453125,47936.8125,120101,2,1997.3671875,13971.8671875,not poor,not poor,1,0,1,0,0,0
17104,51,11,1,1,3,18285.861328125,22951.5,120101,0,1912.625,4665.638671875,not poor,not poor,1,0,0,0,0,0
17104,63,11,3,3,3,24457.330078125,28801.56640625,120101,0,800.0435112847222,4344.236328125,not poor,not poor,1,0,0,0,0,0
17104,87,11,4,1,3,22779.04296875,24711.48046875,120101,3,2059.2900390625,1932.4375,not poor,not poor,1,0,0,0,0,0
17106,13,11,4,4,3,59472.97265625,70498.9921875,120114,0,1468.72900390625,11026.01953125,not poor,not poor,1,0,1,0,0,0
17106,21,11,3,2,3,13973.15625,22722.779296875,120114,1,946.782470703125,8749.623046875,not poor,not poor,1,0,0,0,0,0
17106,25,11,3,3,3,46572.03515625,59699.34375,120114,0,1658.3151041666667,13127.30859375,not poor,not poor,1,0,0,0,0,0
17106,35,11,4,3,3,18921.69921875,25110.015625,120114,1,697.5004340277778,6188.31640625,not poor,not poor,1,0,0,0,0,0
17106,48,11,2,1,3,14440.5302734375,14454.6328125,120114,1,1204.552734375,14.1025390625,not poor,not poor,1,0,0,0,0,0
17106,81,11,4,2,3,43350.14453125,48782.046875,120114,2,2032.5852864583333,5431.90234375,not poor,not poor,1,0,0,0,0,0
17106,119,11,4,2,3,44769.51953125,54753.44921875,120114,2,2281.3937174479165,9983.9296875,not poor,not poor,1,0,0,0,0,0
17106,140,11,1,1,3,26343.728515625,67841.2265625,120114,0,5653.435546875,41497.498046875,not poor,not poor,1,0,0,0,0,0
17116,11,11,1,1,3,11128.490234375,17340.1171875,120114,0,1445.009765625,6211.626953125,not poor,not poor,1,0,0,0,0,0
17116,25,11,2,1,3,15324.5703125,10369.6142578125,120114,1,864.134521484375,-4954.9560546875,not poor,not poor,1,0,0,0,0,0
17116,39,11,3,2,3,28008.0234375,26683.14453125,120114,1,1111.7976888020833,-1324.87890625,not poor,not poor,1,0,0,0,0,0
17116,53,11,1,1,3,32434.830078125,32902.7421875,120114,0,2741.8951822916665,467.912109375,not poor,not poor,1,0,0,0,0,0
17116,81,11,3,2,3,14866.259765625,20411.005859375,120114,1,850.4585774739584,5544.74609375,not poor,not poor,1,0,0,0,0,0
17116,96,11,5,1,3,38449.42578125,44839.0546875,120114,4,3736.587890625,6389.62890625,not poor,not poor,1,0,0,0,0,0
17116,124,11,3,3,3,57496.609375,87294.71875,120114,0,2424.8532986111113,29798.109375,not poor,not poor,1,0,0,0,0,0
17116,138,11,3,2,3,37983.89453125,52027.1171875,120114,1,2167.7965494791665,14043.22265625,not poor,not poor,1,0,0,0,0,0
17158,15,11,2,1,3,22531.916015625,21867.69921875,120434,1,1822.3082682291667,-664.216796875,not poor,not poor,1,0,0,0,0,0
17158,31,11,1,1,3,7502.1484375,6445.31494140625,120434,0,537.1095784505209,-1056.83349609375,not poor,not poor,1,0,0,0,0,0
17158,62,11,2,2,3,8745.4130859375,11378.2958984375,120434,0,474.0956624348958,2632.8828125,not poor,not poor,1,0,0,0,0,0
17158,78,11,2,2,3,14484.595703125,19581.6484375,120434,0,815.9020182291666,5097.052734375,not poor,not poor,1,0,0,0,0,0
17158,93,11,2,1,3,19063.125,24065.123046875,120434,1,2005.4269205729167,5001.998046875,not poor,not poor,1,0,0,0,0,0
17158,109,11,3,1,3,14464.12890625,9874.01171875,120434,2,822.8343098958334,-4590.1171875,not poor,not poor,1,0,0,0,0,0
17170,2,11,2,2,3,23584.5859375,36470.66015625,120119,0,1519.61083984375,12886.07421875,not poor,not poor,1,0,0,0,0,0
17170,18,11,3,2,3,29061.14453125,19645.177734375,120119,1,818.549072265625,-9415.966796875,not poor,not poor,1,0,0,0,0,0
17170,33,11,5,3,3,40795.90625,54161.8671875,120119,2,1504.496310763889,13365.9609375,not poor,not poor,1,0,0,0,0,0
17170,49,11,3,2,3,30584.681640625,33706.51171875,120119,1,1404.43798828125,3121.830078125,not poor,not poor,1,0,0,0,0,0
17170,112,11,4,4,3,43665.22265625,47904.14453125,120119,0,998.0030110677084,4238.921875,not poor,not poor,1,0,0,0,0,0
17170,127,11,4,2,3,32443.02734375,23461.796875,120119,2,977.5748697916666,-8981.23046875,not poor,not poor,1,0,1,0,0,0
17197,5,11,6,4,3,40367.51953125,41986.30078125,120117,2,874.714599609375,1618.78125,not poor,not poor,1,0,0,0,0,0
17197,18,11,3,1,3,24282.1875,26696.20703125,120117,2,2224.6839192708335,2414.01953125,not poor,not poor,1,0,0,0,0,0
17197,47,11,2,2,3,10999.8212890625,48499.83984375,120117,0,2020.82666015625,37500.0185546875,not poor,not poor,1,0,0,0,0,0
17197,61,11,5,4,3,36203.609375,39523.56640625,120117,1,823.4076334635416,3319.95703125,not poor,not poor,1,0,0,0,0,0
17197,75,11,2,2,3,45576.15625,35173.69921875,120117,0,1465.57080078125,-10402.45703125,not poor,not poor,1,0,0,0,0,0
17197,89,11,1,1,3,8300.07421875,7804.4521484375,120117,0,650.3710123697916,-495.6220703125,not poor,not poor,1,0,0,0,0,0
17200,4,11,4,3,3,62434.56640625,136792.828125,120130,1,3799.80078125,74358.26171875,not poor,not poor,1,0,0,0,0,0
17200,23,11,6,4,3,33885.8359375,42946.66796875,120130,2,894.7222493489584,9060.83203125,not poor,not poor,1,0,0,0,0,0
17200,41,11,4,4,3,53393.15234375,58486.7578125,120130,0,1218.47412109375,5093.60546875,not poor,not poor,1,0,0,0,0,0
17200,58,11,2,2,3,53782.1015625,59226.9921875,120130,0,2467.7913411458335,5444.890625,not poor,not poor,1,0,0,0,0,0
17200,94,11,4,2,3,30852.595703125,61238.71484375,120130,2,2551.6131184895835,30386.119140625,not poor,not poor,1,0,0,0,0,0
17200,112,11,2,2,3,18908.38671875,19353.13671875,120130,0,806.3806966145834,444.75,not poor,not poor,1,0,0,0,0,0
17204,3,11,2,2,3,14931.0830078125,17567.896484375,120502,0,731.9956868489584,2636.8134765625,not poor,not poor,1,0,0,0,0,0
17204,12,11,4,1,3,22121.54296875,22367.66015625,120502,3,1863.9716796875,246.1171875,not poor,not poor,1,0,1,0,0,0
17204,31,11,1,1,3,12144.548828125,13382.2841796875,120502,0,1115.1903483072917,1237.7353515625,not poor,not poor,1,0,0,0,0,0
17204,41,11,4,3,3,20266.927734375,40798.35546875,120502,1,1133.2876519097222,20531.427734375,not poor,not poor,1,0,0,0,0,0
17204,50,11,2,2,3,14235.544921875,4142.34912109375,120502,0,172.5978800455729,-10093.19580078125,not poor,not poor,1,0,0,0,0,0
17204,60,11,1,1,3,10511.6572265625,9035.1162109375,120502,0,752.9263509114584,-1476.541015625,not poor,not poor,1,0,0,0,0,0
17223,14,11,4,2,3,24353.294921875,14206.8046875,120604,2,591.9501953125,-10146.490234375,not poor,not poor,1,1,0,0,0,0
17223,28,11,3,2,3,14327.3388671875,18008.123046875,120604,1,750.3384602864584,3680.7841796875,not poor,not poor,1,0,0,0,0,0
17223,57,11,3,3,3,17395.705078125,25628.17578125,120604,0,711.8937717013889,8232.470703125,not poor,not poor,1,0,0,0,0,0
17223,71,11,2,2,3,55085.23828125,90618.3671875,120604,0,3775.7652994791665,35533.12890625,not poor,not poor,1,0,0,0,0,0
17223,85,11,3,2,3,32643.974609375,36768.32421875,120604,1,1532.0135091145833,4124.349609375,not poor,not poor,1,0,0,0,0,0
17223,99,11,5,2,3,25067.30859375,35534.6328125,120604,3,1480.6097005208333,10467.32421875,not poor,not poor,1,1,0,0,0,0
17226,9,11,1,1,3,20199.73046875,29490.265625,120301,0,2457.5221354166665,9290.53515625,not poor,not poor,1,0,0,0,0,0
17226,22,11,4,2,3,20866.666015625,21485.68359375,120301,2,895.23681640625,619.017578125,not poor,not poor,1,0,1,0,0,0
17226,36,11,5,2,2,15983.94140625,19170.001953125,120301,3,798.7500813802084,3186.060546875,not extreme poor,poor,1,0,1,0,0,0
17226,49,11,2,2,3,60501.84765625,45582.1171875,120301,0,1899.2548828125,-14919.73046875,not poor,not poor,1,0,0,0,0,0
17226,63,11,3,3,3,17314.822265625,15924.8583984375,120301,0,442.357177734375,-1389.9638671875,not poor,not poor,1,0,0,0,0,0
17226,76,11,1,1,3,14065.1416015625,7849.36376953125,120301,0,654.1136474609375,-6215.77783203125,not poor,not poor,1,0,0,0,0,0
17258,6,11,3,3,3,16409.5,32088.8671875,120503,0,891.357421875,15679.3671875,not poor,not poor,1,0,0,0,0,0
17258,13,11,2,1,3,9081.7275390625,16822.0,120503,1,1401.8333333333333,7740.2724609375,not poor,not poor,1,0,0,0,0,0
17258,27,11,1,1,3,24473.501953125,26647.265625,120503,0,2220.60546875,2173.763671875,not poor,not poor,1,0,0,0,0,0
17258,34,11,2,2,3,20685.470703125,99096.65625,120503,0,4129.02734375,78411.185546875,not poor,not poor,1,0,0,0,0,0
17258,48,11,2,2,3,12586.4541015625,13767.2294921875,120503,0,573.6345621744791,1180.775390625,not poor,not poor,1,0,0,0,0,0
17258,62,11,1,1,3,19801.126953125,12786.943359375,120503,0,1065.57861328125,-7014.18359375,not poor,not poor,1,0,0,0,0,0
17258,69,11,3,2,3,20039.4296875,19162.72265625,120503,1,798.44677734375,-876.70703125,not poor,not poor,1,0,0,0,0,0
17258,76,11,1,1,3,10196.5234375,13975.3974609375,120503,0,1164.616455078125,3778.8740234375,not poor,not poor,1,0,0,0,0,0
17291,11,11,3,1,1,6605.57470703125,5531.17578125,120708,2,460.9313151041667,-1074.39892578125,extreme poor,poor,1,0,0,1,0,0
17291,13,11,4,4,3,42747.125,69957.640625,120708,0,1457.4508463541667,27210.515625,not poor,not poor,1,0,0,1,0,0
17291,52,11,5,4,2,14333.71484375,17861.8671875,120708,1,372.1222330729167,3528.15234375,not extreme poor,poor,1,0,0,1,0,0
17291,53,11,5,3,2,14524.4609375,19204.013671875,120708,2,533.44482421875,4679.552734375,not extreme poor,poor,1,0,0,1,0,0
17291,54,11,2,2,3,10658.6376953125,7888.5810546875,120708,0,328.6908772786458,-2770.056640625,not poor,not poor,1,0,0,1,0,0
17291,55,11,5,3,3,19658.171875,16854.00390625,120708,2,468.1667751736111,-2804.16796875,not poor,not poor,1,0,0,1,0,0
17291,56,11,3,2,2,10930.775390625,21096.3046875,120708,1,879.0126953125,10165.529296875,not extreme poor,poor,1,0,0,1,0,0
17291,57,11,1,1,3,8871.7314453125,9533.517578125,120708,0,794.4597981770834,661.7861328125,not poor,not poor,1,0,0,1,0,0
17297,38,11,6,4,3,41467.3125,43535.24609375,120302,2,906.9842936197916,2067.93359375,not poor,not poor,1,0,0,0,0,0
17297,39,11,2,2,3,14956.2255859375,24821.09765625,120302,0,1034.21240234375,9864.8720703125,not poor,not poor,1,0,0,0,0,0
17297,40,11,2,1,3,13209.2998046875,14273.5810546875,120302,1,1189.465087890625,1064.28125,not poor,not poor,1,0,0,0,0,0
17297,220,11,4,2,2,11484.2568359375,15526.646484375,120302,2,646.943603515625,4042.3896484375,not extreme poor,poor,1,0,0,0,0,0
17297,221,11,4,2,3,28645.56640625,80432.8203125,120302,2,3351.3675130208335,51787.25390625,not poor,not poor,1,0,1,0,0,0
17297,222,11,4,3,3,16336.392578125,18387.302734375,120302,1,510.75840928819446,2050.91015625,not poor,not poor,1,0,0,0,0,0
17297,223,11,5,4,3,43593.36328125,38713.3046875,120302,1,806.5271809895834,-4880.05859375,not poor,not poor,1,1,0,0,0,0
17297,224,11,3,3,3,34548.5234375,42699.55859375,120302,0,1186.098849826389,8151.03515625,not poor,not poor,1,0,0,0,0,0
17301,29,11,3,3,3,12651.4404296875,7313.57421875,120605,0,203.15483940972223,-5337.8662109375,not poor,not poor,1,1,0,0,0,0
17301,30,11,2,2,3,14803.421875,18999.890625,120605,0,791.662109375,4196.46875,not poor,not poor,1,1,0,0,0,0
17301,31,11,8,2,3,55871.41796875,14591.46875,120605,6,607.9778645833334,-41279.94921875,not poor,not poor,1,0,0,0,0,0
17301,32,11,1,1,3,8941.154296875,9912.4501953125,120605,0,826.0375162760416,971.2958984375,not poor,not poor,1,0,0,0,0,0
17301,105,11,1,1,3,13673.724609375,9479.291015625,120605,0,789.94091796875,-4194.43359375,not poor,not poor,1,0,0,0,0,0
17301,106,11,4,3,3,22100.71875,33721.0546875,120605,1,936.6959635416666,11620.3359375,not poor,not poor,1,0,0,0,0,0
17301,109,11,1,1,3,9909.1064453125,8683.529296875,120605,0,723.62744140625,-1225.5771484375,not poor,not poor,1,0,0,0,0,0
17301,110,11,3,3,3,27139.19921875,61617.1875,120605,0,1711.5885416666667,34477.98828125,not poor,not poor,1,0,0,0,0,0
17321,109,11,3,2,3,20348.20703125,29984.33984375,120601,1,1249.3474934895833,9636.1328125,not poor,not poor,1,0,0,0,0,0
17321,110,11,4,2,2,13919.3681640625,12672.4375,120601,2,528.0182291666666,-1246.9306640625,not extreme poor,poor,1,1,1,0,1,0
17321,111,11,3,2,2,10506.544921875,45248.3828125,120601,1,1885.3492838541667,34741.837890625,not extreme poor,poor,1,0,0,0,0,0
17321,112,11,4,2,3,20245.357421875,19561.6015625,120601,2,815.0667317708334,-683.755859375,not poor,not poor,1,0,0,0,0,0
17321,258,11,3,2,3,13079.5712890625,20569.7890625,120601,1,857.0745442708334,7490.2177734375,not poor,not poor,1,0,0,0,0,0
17321,259,11,4,2,2,13937.9599609375,12560.4267578125,120601,2,523.3511149088541,-1377.533203125,not extreme poor,poor,1,0,0,0,0,0
